LJ004-0067|or to make him sleep in close contact with the victims of contagious and loathsome disease,|or to make him sleep in close contact with the victims of contagious and loathsome disease,;;;;
LJ004-0068|or amidst the noxious effluvia of dirt and corruption.|or amidst the noxious effluvia of dirt and corruption.;;;;
LJ004-0069|In short, attention to his feelings, mental and bodily, a supply of every necessary, abstraction from evil society,|In short, attention to his feelings, mental and bodily, a supply of every necessary, abstraction from evil society,;;;;
LJ004-0070|the conservation of his health and industrious habits, are the clear, evident, undeniable rights of an unconvicted prisoner.""|the conservation of his health and industrious habits, are the clear, evident, undeniable rights of an unconvicted prisoner.""";;;;
LJ004-0071|Nor even when found guilty and his liberty forfeited did his privileges cease. The law appointed a suitable punishment for the offense;|Nor even when found guilty and his liberty forfeited did his privileges cease. The law appointed a suitable punishment for the offense;;;
LJ004-0072|it was for those charged with the administration of the law to guard carefully against any aggravation of that punishment,|it was for those charged with the administration of the law to guard carefully against any aggravation of that punishment,;;;;
LJ004-0073|to see that ""no circumstances of severity are found in his treatment which are not found in his sentence.""|to see that ""no circumstances of severity are found in his treatment which are not found in his sentence.""";;;;
LJ004-0074|No judge ever condemned a man to be half-perished with cold by day, or half-suffocated with heat by night.|No judge ever condemned a man to be half-perished with cold by day, or half-suffocated with heat by night.;;;;
LJ004-0075|""Who ever heard of a criminal being sentenced to catch the rheumatism or the typhus fever?""|""Who ever heard of a criminal being sentenced to catch the rheumatism or the typhus fever?""";;;;
LJ004-0076|""Disease, cold, famine, nakedness, and contagious and polluted air are not lawful punishments in the hands of the civil magistrates";"|""Disease, cold, famine, nakedness, and contagious and polluted air are not lawful punishments in the hands of the civil magistrates";;;
LJ004-0077|nor has he a right to poison or starve his fellow-creatures.""|nor has he a right to poison or starve his fellow-creatures.""";;;;
LJ004-0078|""The convicted delinquent has his rights,"" said Mr. Buxton authoritatively.|""The convicted delinquent has his rights,"" said Mr. Buxton authoritatively.";;;;
LJ004-0079|""All measures and practices in prison which may injure him in any way are illegal,|""All measures and practices in prison which may injure him in any way are illegal,";;;;
LJ004-0080|because they are not specified in his sentence; he is therefore entitled to a wholesome atmosphere,|because they are not specified in his sentence; he is therefore entitled to a wholesome atmosphere,;;
LJ004-0081|decent clothing and bedding, and a diet sufficient to support him.""|decent clothing and bedding, and a diet sufficient to support him.""";;;;
LJ004-0082|These somewhat novel but undoubtedly indisputable propositions were backed up, not by sound arguments only, but by the letter of the law.|These somewhat novel but undoubtedly indisputable propositions were backed up, not by sound arguments only, but by the letter of the law.;;;;
LJ004-0083|As Mr. Buxton pointed out, many old acts of parliament designed to protect the prisoner were still in full force.|As Mr. Buxton pointed out, many old acts of parliament designed to protect the prisoner were still in full force.;;;;
LJ004-0084|Some might be in abeyance, but they had never been repealed, and some were quite freshly imported upon the Statute Book.|Some might be in abeyance, but they had never been repealed, and some were quite freshly imported upon the Statute Book.;;;;
LJ004-0085|As far back as the reign of Charles II., a law was passed declaring that sufficient provision should be made for the relief and setting on work|As far back as the reign of Charles the second, a law was passed declaring that sufficient provision should be made for the relief and setting on work;;;;
LJ004-0086|of ""poor and needy prisoners committed to the common jail for felony and other misdemeanors, who many times perish before their trial";"|of ""poor and needy prisoners committed to the common jail for felony and other misdemeanors, who many times perish before their trial";;;
LJ004-0087|and the poor there living idle and unemployed become debauched, and come forth instructed in the practice of thievery and lewdness.""|and the poor there living idle and unemployed become debauched, and come forth instructed in the practice of thievery and lewdness.""";;;;
